longitude,latitude,transaction_type,price,property_type,property_subtype,seller_id,postal_code,date_of_construction,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,terrace,furnished,availability,province,street,street_number,garage,land_surface,energy_consumption,garden,balcony,swimming_pool
4.1922205,50.4201022,Sale,210000,House,House,39714,7130,1902,To renovate,216,5,1,False,,False,On contract,Hainaut,rue fernand gobiet,6,,710,73712,,,
4.4436699,50.3922481,Sale,595000,House,House,27536,6001,,Excellent,199,4,2,False,23,False,,Hainaut,,,1,1050,84073,780,,
4.141006,50.608334,Sale,189000,House,House,27776,7090,,,130,2,1,,,,,Hainaut,,,,124,,,,
4.57665088,50.4218194,Sale,365000,House,House,33653,6250,1981,To be renovated,103,3,1,False,,False,,Hainaut,rue des bouvreuils,8,1,1183,,,,
3.7880763,50.6243152,Sale,225000,House,House,27528,7800,,Normal,140,2,1,False,27,False,,Hainaut,rue du chemin de fer,73,1,306,,160,,
3.82627,50.43634,Sale,59000,House,House,33493,7301,,To be renovated,110,1,,,80,False,On contract,Hainaut,,,,,,,,
4.55445147,50.48454785,Sale,320000,House,House,33653,6220,1899,Normal,250,5,1,False,,False,,Hainaut,chaussée de charleroi,124,1,670,,,,
4.38595863,50.43493715,Sale,90000,House,House,33653,6044,,To be renovated,120,2,1,False,,False,,Hainaut,rue conard,4,,100,,,,
3.6623269,50.5195907,Sale,195000,House,House,0,7971,,Normal,133,3,1,,12,,On contract,Hainaut,rue grande,242,,300,,80,,
4.53900127,50.4682104,Sale,259000,House,House,33653,6220,,Normal,130,3,1,False,,False,,Hainaut,chaussée de charleroi,568,1,880,,,,
4.40070004,50.5118048,Sale,590000,House,House,33653,6238,,Normal,297,4,1,False,60,False,,Hainaut,rue de liberchies,78,1,1070,,,,
4.57794117,50.3562116,Sale,675000,House,House,33653,6280,,Normal,230,6,3,False,,False,,Hainaut,rue de sart-eustache,2,1,7000,,7000,,
4.3964415,50.0363975,Sale,280000,House,House,42649,6464,,Normal,135,3,1,False,,False,On contract,Hainaut,rue de boutonville,37,,1011,,,,
4.0418874,50.6947227,Sale,495000,House,Villa,46440,7850,2006,Excellent,164,3,2,False,65,False,On contract,Hainaut,,,1,1715,,1578,False,True
4.57999182,50.46829715,Sale,185000,Appartment,Flat,33653,6224,1997,To be renovated,90,2,1,False,,False,,Hainaut,rue bernard lebon,14,,,,,,
4.39570296,50.4027028,Sale,245000,House,House,33653,6000,,Normal,225,3,1,False,,False,Negotiable,Hainaut,rue de cartier,81,,849,,,,
3.8990501,50.4479352,Sale,130000,House,MixedBuilding,33493,7012,,Normal,100,1,1,False,28,False,On contract,Hainaut,,,,180,,,,
4.34453523,50.3774771,Sale,399000,House,House,33653,6110,,To be renovated,173,3,1,False,25,False,,Hainaut,rue des mulets,54,1,2941,,,,
4.1922205,50.4201022,Sale,210000,House,House,39714,7134,1902,To renovate,216,5,1,False,,False,On contract,Hainaut,rue fernand gobiet,6,,710,73712,,,
3.8645777,50.4443909,Sale,115000,House,House,33493,7390,,To be renovated,155,2,1,False,,False,On contract,Hainaut,,,,504,52515,,,
3.6904002,50.4034322,Sale,170000,House,House,33896,7380,,,137,3,,False,,False,On contract,Hainaut,,,,260,,,,
3.8747222,50.4055556,Sale,165000,House,House,33493,7080,,To be renovated,260,3,1,False,30,,On contract,Hainaut,,,2,1190,131708,,,
3.6459245,50.4824696,Sale,350000,House,House,33493,7320,1938,Normal,247,5,2,False,35,False,On contract,Hainaut,,,1,510,97144,,,
4.4785997,50.4240349,Sale,179999,House,House,45357,6060,,,122,2,2,False,60,False,,Hainaut,,,1,730,,602,,
4.44285,50.53904,Sale,279000,House,House,47579,6210,,To be renovated,,4,,,27,,Immediately,Hainaut,cour bauthier,11,1,781,,,,
4.44914171,50.42399475,Sale,129000,Appartment,Flat,28942,6000,,Normal,85,3,1,False,,False,,Hainaut,rue émile maufort,24,,,,,,
4.1696,50.63843,Sale,525000,House,House,39429,7090,1800,,180,2,,False,,False,On contract,Hainaut,,,,2866,,,,
4.3063835,50.406396,Sale,132000,House,Villa,43494,6140,,To be renovated,100,3,1,,,False,On contract,Hainaut,0484104034 pour visiter rue de mons,357,1,645,39091,545,,
3.7827922,50.4000125,Sale,138000,Appartment,Flat,33493,7370,,Normal,75,2,1,False,,False,,Hainaut,,,,,20627,,,
3.8645777,50.4443909,Sale,135000,House,House,33493,7390,,Normal,110,2,1,,14,False,On contract,Hainaut,,,1,105,30210,,,
4.4777803,50.4018544,Sale,69900,House,House,45357,6061,,To be renovated,44,2,1,False,,False,,Hainaut,,,,15,,,,
3.58102596,50.68902235,Sale,280000,House,House,39093,7750,,,193,3,1,False,20,False,,Hainaut,chaussée de renaix,26,1,394,,,,
4.449213,50.4157265,Sale,249000,House,MixedBuilding,44256,6000,1900,Normal,152,2,2,False,,,On contract,Hainaut,,,,60,13637,,,
3.8058371,50.372016,Sale,380000,House,House,33493,7370,2025,New,140,3,2,,,,On contract,Hainaut,,,,,13541,,,
3.7827922,50.4000125,Sale,110000,House,House,33493,7370,,To be renovated,140,2,1,False,10,False,,Hainaut,,,1,446,62037,,,
3.7525313,50.385473,Sale,65000,House,House,33493,7370,,To be renovated,100,1,,,,False,,Hainaut,,,,368,65723,,,
4.309345,50.0495916,Sale,150000,House,House,0,6460,,,,2,,,,,On contract,Hainaut,rue de la bouchère,18,,,,,,
4.4945001,50.4440363,Sale,230000,House,House,40166,6043,,Normal,91,3,1,False,,,On contract,Hainaut,rue de soleilmont,128,,2008,47805,,,
3.219272,50.7459126,Sale,229000,House,House,40858,7700,,Normal,121,2,1,False,,,On contract,Hainaut,,,1,223,59475,,,
3.8348594,50.7047124,Sale,265000,House,House,27721,7860,,,240,2,1,,29,,,Hainaut,,,,130,,,,
3.2758222,50.6755806,Sale,1290000,House,Villa,45672,7730,,New,650,4,4,False,,False,Immediately,Hainaut,,,2,1471,31396,1471,True,True
4.32036,50.43664,Sale,179999,House,House,39432,6141,1900,Normal,425,2,1,False,,False,,Hainaut,,,2,250,,,,False
4.18073898,50.16937695,Sale,195000,House,House,28892,6470,1900,To be renovated,127,3,1,False,,False,On contract,Hainaut,rue la-haut,16,1,805,,,,
4.4785694,50.4083176,Sale,150000,House,House,40166,6061,1948,,123,3,1,False,,,On contract,Hainaut,rue du centenaire,165,,,77082,,,
3.219272,50.7459126,Sale,159000,Appartment,Flat,38349,7700,,,146,4,1,False,,False,,Hainaut,,,,,,,,
3.3880367,50.6056059,Sale,115000,Appartment,Flat,47311,7500,,Normal,47,1,1,True,4,False,On contract,Hainaut,,,,,20848,,,
4.4220007,50.5348826,Sale,185000,House,House,0,6210,,,,2,,,,,On contract,Hainaut,rue cadeau,10,,,,,,
3.3880367,50.6056059,Sale,169000,Appartment,Flat,38437,7500,,Normal,117,3,3,False,,False,,Hainaut,,,,,37972,,,
4.1227345,50.3123667,Sale,220000,House,House,0,6560,,,,3,,,,,On contract,Hainaut,ruelle fanigot,13,,,,,,
3.8747222,50.4055556,Sale,160000,House,House,33493,7080,,Normal,90,2,1,,30,,,Hainaut,,,,244,23771,,,
3.5002803,50.5719086,Sale,270000,House,House,27530,7538,,Normal,,3,1,False,,False,,Hainaut,,,1,1537,,,,
3.8400928,50.4171731,Sale,115000,House,House,0,7340,1900,Normal,,2,1,,,True,On contract,Hainaut,ruelle de la cour,18,,,,,,
3.3880367,50.6056059,Sale,165000,Appartment,Flat,47311,7500,,Normal,47,1,1,True,4,False,On contract,Hainaut,,,,,20848,,,
4.0192594,50.4910335,Sale,199999,House,House,39432,7034,,To renovate,136,2,1,False,36,False,,Hainaut,,,,464,58679,120,,
4.4604107,50.3781647,Sale,130000,House,House,0,6010,,,,2,,,,,On contract,Hainaut,rue de la source,,,605,,,,
3.219272,50.7459126,Sale,159000,Appartment,Flat,33262,7700,,Normal,140,4,1,False,,False,,Hainaut,,,,,37632,,False,False
3.219272,50.7459126,Sale,695000,House,House,46252,7700,,,495,6,3,False,,False,,Hainaut,,,2,1321,,,,
4.1775563,50.1697186,Sale,145000,House,House,0,6470,1972,To be renovated,150,3,1,,,,On contract,Hainaut,rue coiroux,6,,1237,,305,,
3.429654,50.5905657,Sale,155000,House,House,28130,7536,,To be renovated,190,4,3,False,130,False,On contract,Hainaut,rue des abliaux,41,,500,29967,140,,False
3.3098471,50.6803312,Sale,99000,House,House,33262,7730,,To be renovated,72,2,1,False,,False,On contract,Hainaut,,,1,250,67168,160,,False
3.9491224,50.4472628,Sale,139000,Appartment,Flat,48110,7000,1989,Normal,75,1,1,False,,,,Hainaut,rue des arquebusiers,47,,,33831,,,False
4.1800483,50.1675884,Sale,199000,House,MixedBuilding,39279,6470,,,220,4,4,,20,,,Hainaut,rue godart,4,,82,9893,,,
3.7655209,50.5763049,Sale,475000,House,Villa,45923,7950,2007,Normal,340,4,1,,30,,On contract,Hainaut,du hameau,46,,3000,,2800,,True
3.940031,50.5637698,Sale,120000,House,House,37448,7870,,,170,2,1,False,,False,Immediately,Hainaut,rue des écoles,24,1,1790,,,,
4.0091225,50.4742413,Sale,460000,House,Villa,40664,7034,,Excellent,250,4,2,,80,False,On contract,Hainaut,,,2,1793,,1000,,True
4.4286189,50.3830465,Sale,149000,House,House,0,6001,,,,3,,,,,On contract,Hainaut,avenue eugène mascaux,672,,,,,,
4.5467925,50.4814435,Sale,250000,House,MixedBuilding,28267,6220,,To renovate,500,,,,,,,Hainaut,rue poête folie fleurus,,,,,,,
3.9491224,50.4472628,Sale,169000,Appartment,Flat,48110,7000,1989,Fully renovated,108,2,1,False,,False,,Hainaut,rue des arquebusiers,47,,,58983,,,False
4.20887784,50.46812005,Sale,350000,House,House,39376,7500,1952,,370,2,,False,,False,,Hainaut,de pont,16,,260,,,,
4.1768924,50.1518285,Sale,101000,House,House,0,6470,,To be renovated,115,2,,,,,On contract,Hainaut,rue champs martin,16,,520,,420,,
4.4781007,50.3978574,Sale,170000,House,House,0,6061,,,,4,,,,,On contract,Hainaut,rue du cimetière,40,,,,,,
4.4224485,50.430546,Sale,199000,House,Villa,39295,6040,,Normal,125,2,1,,,False,On contract,Hainaut,rue du coucou,28,1,340,52029,,,
3.3098471,50.6803312,Sale,270000,House,House,40858,7730,1950,Fully renovated,165,3,1,False,,False,On contract,Hainaut,,,2,200,44614,198,,
3.66987467,50.497539,Sale,249000,House,House,48742,7321,1850,To be renovated,327,5,1,False,,False,On contract,Hainaut,rue émile carlier,87,2,1836,,,,
3.9491224,50.4472628,Sale,144000,Appartment,Flat,48110,7000,1989,Normal,73,1,1,False,,,,Hainaut,rue des arquebusiers,47,,,25338,,,
3.40519369,50.61249362,Sale,170000,House,House,42856,7500,,,,3,,False,,False,On contract,Hainaut,rue basse couture,29,,,,,,
3.23762029,50.73765605,Sale,149000,House,House,40656,7700,,,125,2,,False,,False,,Hainaut,rue du crombion,27,,,,,,
3.9611502,50.4878838,Sale,175000,House,House,43937,7020,,Normal,90,2,,,,,,Hainaut,rue de l'agace,28,,,,,,
3.4596501,50.5503239,Sale,360000,House,House,40366,7640,,Excellent,,2,,,110,,On contract,Hainaut,,,,1800,25144,,,
3.219272,50.7459126,Sale,499000,House,Villa,45672,7700,1960,Normal,250,5,2,False,,False,On contract,Hainaut,,,1,500,71598,200,,False
4.44718,50.4315093,Sale,239000,House,House,28908,6042,,Normal,162,,,,12,,Immediately,Hainaut,,,,260,,,,
4.2426291,50.4844724,Sale,90000,House,House,0,7170,,To be renovated,,3,1,,,,On contract,Hainaut,rue de la basse hestre,141,,,,,,
3.219272,50.7459126,Sale,179000,House,House,33262,7700,,Normal,123,3,1,False,20,False,On contract,Hainaut,,,,190,68941,60,False,False
3.8879936,50.5060252,Sale,595000,House,Mansion,43937,7050,,To be renovated,357,4,2,,,,,Hainaut,chemin du prince,34,2,357,,,,
3.7827922,50.4000125,Sale,240000,House,House,33896,7370,,To be renovated,436,2,1,False,,False,Immediately,Hainaut,,,,1047,,,,
3.3314663,50.699374,Sale,4200000,House,House,48527,7740,1976,Normal,,8,5,,,False,On contract,Hainaut,,,6,57078,23776,,,True
4.3581617,50.513555,Sale,390240,House,House,38144,6230,,New,158,3,1,,,,,Hainaut,,,1,852,,,,
4.3581617,50.513555,Sale,412600,House,House,38144,6230,,New,190,4,2,,,,,Hainaut,,,,852,,,,
3.7172081,50.5085894,Sale,295000,House,House,39746,7973,,Excellent,95,2,1,False,,False,Immediately,Hainaut,,,,891,38121,891,,False
4.2829423,50.4729587,Sale,145000,House,House,0,7160,,,,2,,,,,On contract,Hainaut,rue haute,80,,90,,,,
4.376359,50.4166487,Sale,327040,House,House,38144,6031,,New,128,3,1,,,,,Hainaut,,,,595,,,,
3.5964119,50.4933205,Sale,539000,House,Villa,0,7600,2005,Excellent,275,6,3,False,50,,,Hainaut,rue de saint-amand,108,,1325,,800,,False
4.50024643,50.39217925,Sale,359900,House,Villa,45357,6200,1974,Normal,166,3,2,False,,False,,Hainaut,rue de la blanche borne,15,1,765,,,,
4.376359,50.4166487,Sale,372800,House,House,38144,6031,,New,206,4,2,,,,,Hainaut,,,1,595,,,,
3.2337149,50.738441,Sale,149000,House,House,33262,7700,1930,To renovate,104,2,1,False,,False,,Hainaut,,,,195,48010,106,,False
3.5724713,50.685248,Sale,333200,House,House,0,7910,2026,Excellent,143,3,1,,,,,Hainaut,rue delbart,12,,,,,,
4.164217,50.4598209,Sale,290000,House,House,44003,7100,,Normal,222,5,1,False,,False,On contract,Hainaut,rue des charentes,13,1,,83419,,False,
4.1326389,50.4708903,Sale,185000,House,House,0,7110,1959,,,2,1,,,,On contract,Hainaut,rue balasse,22,,455,,,,
4.1845623,50.4767824,Sale,149000,Appartment,Flat,44003,7100,,Normal,104,2,1,True,,False,,Hainaut,rue kéramis,50,,,10410,,True,
4.4682652,50.4535222,Sale,165000,House,House,40699,6043,,Normal,130,2,1,False,,False,On contract,Hainaut,sentier tolaire,7,1,430,53679,300,,
4.5345233,50.3369535,Sale,295000,House,House,40166,6280,1971,,132,2,1,False,,,On contract,Hainaut,rue joseph caramin,5,,,52439,,,
4.0790741,50.6972331,Sale,449000,House,Villa,46459,7850,1962,Normal,300,5,1,False,,,,Hainaut,rue de coquiane,61,1,1221,117342,985,,
3.7189713,50.6254644,Sale,495000,House,House,45868,7812,1782,Normal,,3,1,,,,,Hainaut,chemin de la rabotte,23,2,2515,,2277,,True
4.5809294,50.4080301,Sale,199000,House,House,40787,6250,,Excellent,152,3,1,False,30,False,Immediately,Hainaut,,,,99,23805,,,
3.9519222,50.445663,Sale,300000,House,House,47396,7000,1980,To be renovated,167,3,3,False,,False,On contract,Hainaut,digue des peupliers,48,1,,82026,,,False
3.9549668,50.4572941,Sale,295000,Appartment,Flat,47396,7000,1998,Excellent,85,2,1,True,,False,On contract,Hainaut,rue de nimy,65,,,12147,,,False
4.4708406,50.4011295,Sale,155000,House,House,46249,6061,,To restore,110,2,1,,25,False,,Hainaut,rue gillot montignies-sur-sambre,,,80,,,,
4.3221847,50.0470127,Sale,325500,House,Villa,46350,6460,,Normal,196,4,2,False,,False,,Hainaut,de l'etoile,8,,2542,,,False,
3.6824673,50.5172233,Sale,165000,House,House,0,7972,,Normal,,4,1,,,,Negotiable,Hainaut,rue jean grumiaux,34,,604,,,,
3.3745552,50.5923795,Sale,159000,House,House,46037,7500,1920,To be renovated,120,1,,False,23,False,On contract,Hainaut,chaussée de willemeau,261,,550,50603,462,False,
3.29394233,50.64091775,Sale,275000,House,House,33390,7520,2018,Normal,115,3,1,False,,False,,Hainaut,rue jules schelstraete,28,,454,,,,
4.5559932,50.4558192,Sale,175000,House,House,28267,6220,,Fully renovated,90,2,1,,,False,,Hainaut,rue du wainage,160,,200,24048,,,
4.4038906,50.4272183,Sale,339000,House,Villa,27461,6040,,To renovate,120,4,,,,,On contract,Hainaut,rue des chèvres,69,,117,108824,57,,
4.57732682,50.35622235,Sale,279000,House,House,28942,6280,,Normal,155,3,1,False,,False,,Hainaut,rue des hayettes,27,,300,,,,
4.43894993,50.42396816,Sale,87000,House,House,42294,6042,,To be renovated,105,2,1,False,15,False,On contract,Hainaut,rue du warchat,30,,185,,100,,
4.4096578,50.4450814,Sale,105000,House,House,39279,6040,,To be renovated,119,2,1,,,,,Hainaut,place jules francq,20,,123,48781,,,
4.31877614,50.4659048,Sale,149000,House,House,28942,6183,,To be renovated,160,3,1,False,,False,,Hainaut,de chapelle,150,,927,,,,
4.47229297,50.4542639,Sale,199000,House,House,28942,6043,,Normal,168,2,1,False,,False,,Hainaut,rue masses diarbois,8,,258,,,,
4.3447188,50.4652706,Sale,270000,House,House,40796,6183,,To renovate,138,3,1,False,,False,On contract,Hainaut,rue de l'yser,111,,516,98099,355,,
4.3809937,50.4608131,Sale,295000,House,House,40166,6180,,Normal,283,3,2,False,,,On contract,Hainaut,rue winston churchill,13,,,80603,,,
4.0418874,50.6947227,Sale,225000,House,Cottage,46440,7850,1865,To be renovated,122,3,1,False,,False,On contract,Hainaut,,,1,2833,51991,180,False,
4.1134782,50.4726932,Sale,265000,House,Villa,40288,7110,,To renovate,172,3,1,False,,False,On contract,Hainaut,rue du rivage,21,1,704,102853,,,
4.4486494,50.4088025,Sale,195000,Appartment,Flat,27545,6000,,Normal,166,3,1,True,,,On contract,Hainaut,rue willy ernst,11,,,46702,,,
4.3562286,50.4435386,Sale,125000,House,MixedBuilding,39714,6182,,,65,2,,,,,,Hainaut,rue emile vandervelde,128,,197,22670,,,
4.1193273,50.4834252,Sale,265000,House,House,40796,7110,,Excellent,123,3,1,False,20,False,,Hainaut,rue des sports,83,1,579,30365,400,,
4.2263205,50.4803787,Sale,165000,House,House,42857,7170,,Normal,98,2,1,False,,False,,Hainaut,avenue emile herman,368,,240,36325,,,True
4.4524453,50.4002678,Sale,240000,House,House,44853,6001,1899,Excellent,173,5,2,False,,False,On contract,Hainaut,avenue de philippeville,188,,363,94616,195,,
4.3859076,50.4416806,Sale,299000,House,House,40796,6044,,Excellent,130,3,1,False,40,False,,Hainaut,rue courcelles,10,,450,46069,450,,
4.3878413,50.4486124,Sale,149000,House,House,28942,6000,,,135,3,,False,,False,,Hainaut,"rue du président wilson,",41,,465,,,,
4.41040351,50.39625545,Sale,125000,House,House,48551,6032,,To be renovated,80,2,1,False,50,False,On contract,Hainaut,saint jacques,109,,250,,150,,
4.1914321,50.4751358,Sale,125000,House,House,44003,7100,,To be renovated,159,3,1,False,,False,On contract,Hainaut,rue du parc,8,,90,89882,,False,
4.1086281,50.5027896,Sale,419000,House,House,28942,7070,1975,Normal,200,5,1,False,,False,,Hainaut,rue grande,124,3,2000,,,,
3.8771551,50.4082363,Sale,110000,Appartment,Flat,44163,7080,,Normal,86,2,,False,10,,On contract,Hainaut,rue ovide dieu,5,1,,40818,,,
4.5363885,50.4771076,Sale,225000,House,House,33838,6220,1900,To be renovated,169,4,1,False,,False,On contract,Hainaut,,,,790,78825,790,,
4.31079171,50.4859216,Sale,369000,House,House,28942,6181,,Normal,185,4,1,False,,False,,Hainaut,rue de jeumont,10,1,600,,,,
4.58783,50.47274,Sale,475000,House,Villa,27536,6224,,Excellent,,4,2,False,27,False,,Hainaut,,,1,5100,90878,,,
4.3809937,50.4608131,Sale,295000,House,MixedBuilding,40166,6180,,Normal,283,3,2,False,,,On contract,Hainaut,rue winston churchill,13,,260,80603,,,
4.32842013,50.41311865,Sale,585000,Appartment,Loft,33575,6140,,Normal,300,5,1,False,60,False,Immediately,Hainaut,rue de la station,32,,,,,,
4.42567701,50.47836209,Sale,325000,House,House,48551,6041,,Normal,160,3,2,False,,False,On contract,Hainaut,baty de mélonsart,25,1,1342,,1000,,
4.1638777,50.4138612,Sale,400000,Appartment,Penthouse,39714,7130,2022,Excellent,119,3,1,True,80,,On contract,Hainaut,route de mons,60,,,12465,,,False
4.187011,50.4785706,Sale,209000,Appartment,Flat,42857,7100,,Normal,118,2,1,True,,False,,Hainaut,boulevard mairaux,14,,,12863,,,
3.4230074,50.5137819,Sale,229000,House,MasterHouse,28892,6560,,,245,5,2,False,,False,On contract,Hainaut,rue henri fournier,90,1,728,,,,
4.449213,50.4157265,Sale,99000,Appartment,Flat,42549,6000,,Normal,53,1,1,,,,On contract,Hainaut,,,,,,,,
4.27573961,50.35032145,Sale,399000,House,House,28942,6530,,Normal,185,4,1,False,,False,,Hainaut,rue du laid pas,11,1,5000,,,,
3.7391483,50.7365889,Sale,299500,House,House,33620,7880,1850,Excellent,189,4,1,False,10,False,On contract,Hainaut,place,45,,245,,280,,
4.4795659,50.4239504,Sale,138000,House,House,40288,6061,,Normal,113,2,1,False,,False,,Hainaut,rue du major,23,1,114,35836,,,False
4.4777803,50.4018544,Sale,110000,Appartment,Flat,27448,6061,,,76,2,,,5,,,Hainaut,,,,,,,,
4.18733,50.47441,Sale,180000,House,House,48561,7100,,Normal,134,3,1,False,,False,Immediately,Hainaut,rue de belle-vue,7,,,,,False,
4.35922464,50.43953025,Sale,179000,House,House,27592,6180,1920,Normal,133,2,1,False,,False,On contract,Hainaut,rue de sart-lez-moulins,91,,,,,,
4.3182237,50.1691017,Sale,50000,House,Bungalow,27592,6440,,,,2,1,False,,True,On contract,Hainaut,parc résidentiel le bosquet,182,1,240,,,,
4.27573961,50.35032145,Sale,399000,House,House,28942,6540,,Normal,185,4,1,False,,False,,Hainaut,rue du laid pas,11,1,5000,,,,
4.27524221,50.37166135,Sale,169000,House,House,27592,6540,,To be renovated,139,3,,False,,False,On contract,Hainaut,rue d'anderlues,55,1,,,,,
4.1892216,50.469385,Sale,145000,Appartment,Flat,39438,7100,,,70,1,,True,,True,,Hainaut,,,,,,,,
4.42206015,50.43547155,Sale,75000,House,House,42294,6040,,To be renovated,59,1,,False,,False,On contract,Hainaut,rue emile strimelle,63,,,,,,
3.9694901,50.5117084,Sale,800000,House,Villa,44163,7050,,Excellent,397,6,1,,51,,,Hainaut,rue de brocqueroy,70,1,2900,89683,,,True
4.3267293,50.4088642,Sale,140000,House,House,40699,6140,,,85,2,,False,,False,,Hainaut,rue du parc,19,,69,27644,,,False
4.4182721,50.35041895,Sale,649000,House,House,28942,6120,,Normal,185,4,2,False,,False,,Hainaut,rue des prés colin,1,2,3500,,,,
4.3891047,50.4447363,Sale,265000,House,House,40288,6044,,Excellent,170,3,2,False,,False,On contract,Hainaut,rue général leman,61,,540,48146,,,False
4.4058085,50.3894633,Sale,180000,House,House,40699,6032,,Excellent,140,1,,False,,False,On contract,Hainaut,avenue paul pastur,52,,140,21343,40,,False
3.841308,50.7140358,Sale,115000,House,House,45868,7860,,To be renovated,74,2,,,12,,,Hainaut,chemin du foubertsart,59,2,67,32457,,,
4.399211,50.4075342,Sale,65000,House,House,40699,6030,,To renovate,94,1,1,False,,False,On contract,Hainaut,rue de châtelet,39,,,46798,,,False
4.3815368,50.4675679,Sale,597000,House,House,44162,6180,2007,Normal,232,4,1,False,49,,On contract,Hainaut,rue champ falnuée,48,2,2530,22216,1416,,False
4.1666667,50.1666667,Sale,135000,Appartment,Flat,42550,6470,,,90,2,1,True,,False,,Hainaut,,,,,30477,,,
4.4490664,50.4083585,Sale,225000,Appartment,Flat,27545,6000,1980,Normal,149,3,1,True,26,,On contract,Hainaut,boulevard emile devreux,7,1,,46054,,,
4.4589418,50.3914084,Sale,155000,House,House,39975,6010,,To renovate,121,3,1,,20,,,Hainaut,,,,,67779,,,
4.42348186,50.42972835,Sale,155000,House,House,48551,6040,,Normal,,2,1,False,,False,On contract,Hainaut,rue du coucou,34,,,,,,
4.4708406,50.4011295,Sale,175000,House,House,46249,6061,,To restore,110,2,1,,30,False,,Hainaut,rue gillot montignies-sur-sambre,,,140,,,,
4.1789941,50.031015,Sale,390000,House,House,27202,6590,,To renovate,,,,,,,,Hainaut,,,,,57243,,,
4.5419184,50.4123506,Sale,269000,House,House,27461,6250,,Normal,130,4,3,,17,True,,Hainaut,rue du campinaire,119,,157,26351,111,,
4.25613,50.01525,Sale,279000,House,Villa,44706,6596,2008,Normal,187,4,1,False,,False,On contract,Hainaut,,,2,1262,,,,
4.3344867,50.4101922,Sale,279000,House,House,40796,6140,,Excellent,143,4,2,False,27,False,,Hainaut,rue des gaulx,69,,430,12529,300,,False
4.5437827,50.4089317,Sale,1300000,House,MixedBuilding,46564,6250,,,,9,,,,,,Hainaut,rue auguste scohy,82,,4000,27169,,,
4.47117,50.40728,Sale,275000,House,House,48561,6061,,To be renovated,242,5,2,False,,False,Immediately,Hainaut,rue grimard,237,,,,191,False,
4.1834284,50.5106948,Sale,399000,House,Villa,45532,7110,,Normal,240,5,2,,,,On contract,Hainaut,rue de l'yser,162,2,1748,,1508,,True
4.4649806,50.4166228,Sale,349000,House,House,40796,6061,,Excellent,150,5,2,False,70,False,On contract,Hainaut,rue du gazomètre,4,,440,80240,200,,False
3.9095092,50.4384467,Sale,205000,House,House,42400,7033,,Excellent,151,2,1,False,,False,,Hainaut,rue commandant lemaire,149,1,1385,27946,,,False
4.16958149,50.0268021,Sale,55000,House,House,33575,6590,,To be renovated,74,3,,False,,False,On contract,Hainaut,les arsillières,35,,350,,,,
4.0502931,50.6933701,Sale,177500,Appartment,GroundFloor,45273,7850,,,65,2,1,,,,,Hainaut,chaussée de bruxelles,429,,,,,,
3.3898846,50.6075985,Sale,219000,Appartment,Flat,46037,7500,2026,New,60,1,,True,6,False,On contract,Hainaut,rue de l'hopital notre dame,17,,,4291,,True,True
4.0502931,50.6933701,Sale,172500,Appartment,Flat,45273,7850,,,65,2,1,,,,,Hainaut,chaussée de bruxelles,429,,,,,,
4.10873,50.50293,Sale,249000,Appartment,Flat,42386,7070,2017,Excellent,94,3,1,True,,False,,Hainaut,,,,,11087,,True,
4.2456208,50.4555788,Sale,270000,House,House,48566,7140,,Normal,399,4,1,False,,False,Negotiable,Hainaut,grand'rue,53,1,560,,,,
4.5205286,50.4017811,Sale,179000,House,House,42761,6200,1887,To be renovated,330,5,5,False,,False,On contract,Hainaut,rue d'acoz,78,,240,99355,115,,False
3.67696,50.5627762,Sale,385000,House,House,45868,7972,,Normal,253,4,1,,57,,On contract,Hainaut,,,1,1114,61809,899,,
4.3262289,50.4637256,Sale,135000,House,House,42761,6183,1887,To renovate,100,2,1,False,,False,On contract,Hainaut,rue de chapelle,55,,290,49066,,,False
4.1113839,50.3073558,Sale,269000,House,MixedBuilding,42386,6560,,Normal,195,3,3,False,,False,,Hainaut,,,1,359,14732,,False,
4.2095688,50.4792063,Sale,89000,House,House,42386,7100,1899,To be renovated,109,2,,,16,False,On contract,Hainaut,rue de longtain,207,,285,28325,175,False,
4.52756101,50.45533205,Sale,295000,House,House,33653,6220,,Normal,125,2,1,False,,False,,Hainaut,chaussée de gilly,26,1,785,,,,
4.2050107,50.4799863,Sale,175000,House,House,45532,7100,,To renovate,210,4,1,,17,,,Hainaut,rue de longtain,81,,250,98460,115,,
4.52880828,50.43929815,Sale,175000,House,House,33653,6240,,Normal,155,3,1,False,37,False,,Hainaut,rue du wainage,124,1,262,,262,,
4.21586089,50.42810585,Sale,195000,House,House,33653,6240,,Normal,144,3,1,False,29,False,,Hainaut,albert,1,,,,,,
4.4867176,50.43549,Sale,200000,House,House,40787,6060,2025,New,185,4,1,False,,,,Hainaut,noel sart culpart,198,,397,,,,
4.477443,50.4134497,Sale,269000,House,MixedBuilding,40117,6060,1938,Normal,233,5,2,False,,False,On contract,Hainaut,chaussée de montigny,307,2,430,35112,,,False
4.2105995,50.0466966,Sale,155000,House,House,45869,6591,,Normal,,1,,,,,,Hainaut,rue joseph hannecart,11,,1244,,,,
4.0418874,50.6947227,Sale,465000,House,Villa,46440,7850,1992,Normal,165,3,1,False,50,False,Immediately,Hainaut,,,1,2400,28026,2000,False,True
